trade_id,symbol,price,quantity,trade_time,is_buyer_maker,ingestion_time,is_injected,fault_type,open,high,low,close,volume,close_time,trade_count
1787731736133,BTCUSDT,78133.5933177,3.39371856,1787731736133,False,1787731736554,False,,78114.49682865,78137.83162303,78108.10515314,78133.5933177,3.39371856,1787731796132,1
1787731796133,BTCUSDT,78142.10517268,1.2874649,1787731796133,False,1787731796231,False,,78142.49537354,78173.0366875,78138.28166155,78142.10517268,1.2874649,1787731856132,1944
1787731856133,BTCUSDT,78166.18038304,10.04636272,1787731856133,False,1787731856441,False,,78216.93696056,78216.93696056,78166.18038304,78166.18038304,10.04636272,1787731916132,2091
1787731916133,BTCUSDT,78182.75380009,11.2124204,1787731916133,False,1787731916285,False,,78180.92292827,78185.70459866,78167.22558765,78182.75380009,11.2124204,1787731976132,3263
1787731976133,BTCUSDT,78151.61702939,4.93392288,1787731976133,False,1787731976475,False,,78200.64981153,78200.64981153,78151.61702939,78151.61702939,4.93392288,1787732036132,347
1787732036133,BTCUSDT,78184.892464,8.35966701,1787732036133,False,1787732036297,False,,78161.61327354,78199.34059945,78161.61327354,78184.892464,8.35966701,1787732096132,2384
1787732096133,BTCUSDT,78206.46321049,23.79472165,1787732096133,False,1787732096393,False,,78154.19180935,78207.49188268,78153.6251776,78206.46321049,23.79472165,1787732156132,2608
1787732156133,BTCUSDT,78228.15148314,14.34683046,1787732156133,False,1787732156255,False,,78211.38809049,78228.15148314,78200.07129169,78228.15148314,14.34683046,1787732216132,1954
1787732216133,BTCUSDT,78251.11765334,10.89684372,1787732216133,False,1787732216341,False,,78240.06824711,78263.37193499,78237.3147338,78251.11765334,10.89684372,1787732276132,833
1787732276133,BTCUSDT,78285.49363123,10.72934216,1787732276133,False,1787732276503,False,,78304.74651112,78312.61888305,78285.49363123,78285.49363123,10.72934216,1787732336132,3253
1787732336133,BTCUSDT,78356.04953554,3.20511315,1787732336133,False,1787732336614,False,,78395.66011071,78423.87916883,78356.04953554,78356.04953554,3.20511315,1787732396132,1
1787732396133,BTCUSDT,78335.95580872,13.30515552,1787732396133,False,1787732396579,False,,78338.30894105,78341.2643721,78316.83490432,78335.95580872,13.30515552,1787732456132,2448
1787732456133,BTCUSDT,78336.78578396,1.73921842,1787732456133,False,1787732456280,False,,78366.38379046,78384.11015187,78336.78578396,78336.78578396,1.73921842,1787732516132,1
1787732516133,BTCUSDT,78391.85249199,4.84857266,1787732516133,False,1787732516505,False,,78389.2668714,78395.16392163,78376.61342247,78391.85249199,4.84857266,1787732576132,1168
1787732576133,BTCUSDT,78348.66847974,4.46713974,1787732576133,False,1787732576325,False,,78364.20739267,78366.66951296,78347.5240452,78348.66847974,4.46713974,1787732636132,2152
1787732636133,BTCUSDT,78358.3417192,1.63408779,1787732636133,False,1787732636557,False,,78328.15705157,78361.9728154,78318.51035017,78358.3417192,1.63408779,1787732696132,72
1787732696133,BTCUSDT,78335.78193493,5.76263853,1787732696133,False,1787732696565,False,,78317.67735683,78335.86235654,78317.67735683,78335.78193493,5.76263853,1787732756132,1
1787732756133,BTCUSDT,78334.48288316,22.58596117,1787732756133,False,1787732756243,False,,78359.9497575,78359.9497575,78307.04669645,78334.48288316,22.58596117,1787732816132,1181
1787732816133,BTCUSDT,78348.8930806,4.81832298,1787732816133,False,1787732816413,False,,78341.11234257,78353.98662904,78340.02953479,78348.8930806,4.81832298,1787732876132,3026
1787732876133,BTCUSDT,78286.90411986,2.45173731,1787732876133,False,1787732876453,False,,78275.38931118,78293.93808862,78273.76457641,78286.90411986,2.45173731,1787732936132,3884
1787732936133,BTCUSDT,78254.73925921,5.84984753,1787732936133,False,1787732936554,False,,78275.32588098,78275.95092897,78254.73925921,78254.73925921,5.84984753,1787732996132,1601
1787732996133,BTCUSDT,78209.49062045,12.21184891,1787732996133,False,1787732996579,False,,78201.72304043,78209.49062045,78189.72578667,78209.49062045,12.21184891,1787733056132,179
1787733056133,BTCUSDT,78201.49462574,7.29959744,1787733056133,False,1787733056601,False,,78243.5006793,78245.25285089,78190.18124691,78201.49462574,7.29959744,1787733116132,2795
1787733116133,BTCUSDT,78178.98857689,6.26673899,1787733116133,False,1787733116316,False,,78175.51907217,78187.00395332,78173.97728623,78178.98857689,6.26673899,1787733176132,2230
1787733176133,BTCUSDT,78226.35964174,2.09544734,1787733176133,False,1787733176492,False,,78208.82981552,78226.35964174,78207.56454956,78226.35964174,2.09544734,1787733236132,2081
1787733236133,BTCUSDT,78206.56303751,9.27706979,1787733236133,False,1787733236369,False,,78195.63413201,78218.13965807,78195.63413201,78206.56303751,9.27706979,1787733296132,2042
1787733296133,BTCUSDT,78260.25152418,9.16728684,1787733296133,False,1787733296343,False,,78253.3524542,78282.90230854,78253.3524542,78260.25152418,9.16728684,1787733356132,1968
1787733356133,BTCUSDT,78246.69342175,17.84940787,1787733356133,False,1787733356542,False,,78253.78940416,78279.72893412,78246.69342175,78246.69342175,17.84940787,1787733416132,2535
1787733416133,BTCUSDT,78254.63550393,20.02684263,1787733416133,False,1787733416438,False,,78269.56161567,78276.38926768,78248.25401522,78254.63550393,20.02684263,1787733476132,2488
1787733476133,BTCUSDT,78255.23074853,10.73631032,1787733476133,False,1787733476394,False,,78260.14535391,78274.19506984,78241.54328729,78255.23074853,10.73631032,1787733536132,1215
1787733536133,BTCUSDT,78254.92739109,1.74742744,1787733536133,False,1787733536392,False,,78245.50380119,78255.24884249,78226.09670315,78254.92739109,1.74742744,1787733596132,2428
1787733596133,BTCUSDT,78218.50376526,2.0531675,1787733596133,False,1787733596301,False,,78235.61930962,78237.75691996,78216.53157346,78218.50376526,2.0531675,1787733656132,1001
1787733656133,BTCUSDT,78228.45078349,2.67026478,1787733656133,False,1787733656195,False,,78218.70091052,78240.0089575,78218.35113286,78228.45078349,2.67026478,1787733716132,2104
1787733716133,BTCUSDT,78239.9590987,7.90134527,1787733716133,False,1787733716603,False,,78273.7455133,78282.0214798,78238.86218977,78239.9590987,7.90134527,1787733776132,1
1787733776133,BTCUSDT,78246.83535852,3.40140939,1787733776133,False,1787733776426,False,,78225.54561248,78246.83535852,78218.01889955,78246.83535852,3.40140939,1787733836132,3256
1787733836133,BTCUSDT,78265.88314889,17.41372568,1787733836133,False,1787733836303,False,,78217.10964553,78265.88314889,78207.52733232,78265.88314889,17.41372568,1787733896132,4146
1787733896133,BTCUSDT,78239.22198601,7.59323464,1787733896133,False,1787733896192,False,,78267.86461636,78267.86461636,78239.22198601,78239.22198601,7.59323464,1787733956132,1
1787733956133,BTCUSDT,78229.1142131,8.34305489,1787733956133,False,1787733956330,False,,78255.67834305,78255.67834305,78212.59831915,78229.1142131,8.34305489,1787734016132,2355
1787734016133,BTCUSDT,78207.46536903,11.2668134,1787734016133,False,1787734016364,False,,78180.41557822,78220.64388509,78180.41557822,78207.46536903,11.2668134,1787734076132,2605
1787734076133,BTCUSDT,78152.77868308,8.18524027,1787734076133,False,1787734076488,False,,78120.76812955,78152.77868308,78088.77815977,78152.77868308,8.18524027,1787734136132,2213
1787734136133,BTCUSDT,78163.75754748,2.09325382,1787734136133,False,1787734136447,False,,78200.91572536,78200.91572536,78140.09607557,78163.75754748,2.09325382,1787734196132,3570
1787734196133,BTCUSDT,78142.95287929,42.39389098,1787734196133,False,1787734196297,False,,78121.58781866,78142.95287929,78111.6519743,78142.95287929,42.39389098,1787734256132,3252
1787734256133,BTCUSDT,78139.82268618,19.62439453,1787734256133,False,1787734256613,False,,78136.76084678,78142.68905169,78126.22400641,78139.82268618,19.62439453,1787734316132,1258
1787734316133,BTCUSDT,78210.46278663,20.56545953,1787734316133,False,1787734316485,False,,78165.14650005,78215.4521615,78150.52986532,78210.46278663,20.56545953,1787734376132,5506
1787734376133,BTCUSDT,78217.09781517,3.5083977,1787734376133,False,1787734376231,False,,78196.38682059,78244.06872921,78196.38682059,78217.09781517,3.5083977,1787734436132,729
1787734436133,BTCUSDT,78219.8358366,1.48946725,1787734436133,False,1787734436287,False,,78211.66352438,78224.69637864,78204.7778593,78219.8358366,1.48946725,1787734496132,3045
1787734496133,BTCUSDT,78253.2335047,1.94234866,1787734496133,False,1787734496592,False,,78309.35852677,78319.00660819,78253.2335047,78253.2335047,1.94234866,1787734556132,5944
1787734556133,BTCUSDT,78292.11803524,2.76446768,1787734556133,False,1787734556200,False,,78290.74865924,78300.51542661,78282.89575404,78292.11803524,2.76446768,1787734616132,1659
1787734616133,BTCUSDT,78349.01667102,12.4831773,1787734616133,False,1787734616568,False,,78364.47147655,78382.29017812,78349.01667102,78349.01667102,12.4831773,1787734676132,1947
1787734676133,BTCUSDT,78331.78332574,12.6611883,1787734676133,False,1787734676632,False,,78287.11239257,78338.9118045,78287.11239257,78331.78332574,12.6611883,1787734736132,2493
1787734736133,BTCUSDT,78388.17183172,19.55427334,1787734736133,False,1787734736296,False,,78405.74114167,78409.39234388,78376.53236599,78388.17183172,19.55427334,1787734796132,1892
1787734796133,BTCUSDT,78383.32719197,33.31367681,1787734796133,False,1787734796286,False,,78415.92757048,78415.92757048,78383.32719197,78383.32719197,33.31367681,1787734856132,2334
1787734856133,BTCUSDT,78345.85753073,9.42191553,1787734856133,False,1787734856312,False,,78388.13204858,78388.13204858,78345.85753073,78345.85753073,9.42191553,1787734916132,97
1787734916133,BTCUSDT,78315.68748678,8.27700252,1787734916133,False,1787734916504,False,,78303.29267215,78328.34638465,78303.29267215,78315.68748678,8.27700252,1787734976132,2137
1787734976133,BTCUSDT,78350.20300267,4.73323959,1787734976133,False,1787734976475,False,,78328.17994983,78350.20300267,78326.92321955,78350.20300267,4.73323959,1787735036132,1315
1787735036133,BTCUSDT,78373.76042026,4.83209502,1787735036133,False,1787735036363,False,,78348.35865871,78380.6249094,78348.35865871,78373.76042026,4.83209502,1787735096132,3280
1787735096133,BTCUSDT,78413.8547694,2.54873876,1787735096133,False,1787735096454,False,,78443.60311021,78450.66413471,78411.57186207,78413.8547694,2.54873876,1787735156132,1138
1787735156133,BTCUSDT,78383.88312802,9.3480359,1787735156133,False,1787735156276,False,,78395.10555908,78411.10831181,78383.88312802,78383.88312802,9.3480359,1787735216132,1
1787735216133,BTCUSDT,78372.41537437,8.04570268,1787735216133,False,1787735216496,False,,78345.09145017,78372.41537437,78339.59075808,78372.41537437,8.04570268,1787735276132,1
1787735276133,BTCUSDT,78333.69670251,4.58021425,1787735276133,False,1787735276446,False,,78305.93570126,78333.69670251,78298.92909521,78333.69670251,4.58021425,1787735336132,3445
1787735336133,BTCUSDT,78270.30806881,3.3401379,1787735336133,False,1787735336248,False,,78238.38087891,78270.30806881,78238.38087891,78270.30806881,3.3401379,1787735396132,414
1787735396133,BTCUSDT,78269.06590158,8.96408901,1787735396133,False,1787735396373,False,,78259.61090535,78269.06590158,78240.4324416,78269.06590158,8.96408901,1787735456132,3817
1787735456133,BTCUSDT,78318.63773377,17.36797693,1787735456133,False,1787735456514,False,,78285.89252578,78318.63773377,78285.89252578,78318.63773377,17.36797693,1787735516132,448
1787735516133,BTCUSDT,78353.28925416,6.69128998,1787735516133,False,1787735516369,False,,78367.84258131,78375.40473284,78338.01302875,78353.28925416,6.69128998,1787735576132,952
1787735576133,BTCUSDT,78327.93404555,7.83299005,1787735576133,False,1787735576405,False,,78318.36294371,78328.48048097,78308.44291557,78327.93404555,7.83299005,1787735636132,1474
1787735636133,BTCUSDT,78364.34930656,4.09757688,1787735636133,False,1787735636201,False,,78344.8995458,78364.34930656,78336.74867886,78364.34930656,4.09757688,1787735696132,2721
1787735696133,BTCUSDT,78345.3561559,5.1746374,1787735696133,False,1787735696427,False,,78330.28815311,78348.17142688,78324.23232181,78345.3561559,5.1746374,1787735756132,2344
1787735756133,BTCUSDT,78354.60129576,4.90780222,1787735756133,False,1787735756260,False,,78339.59077855,78364.76136967,78328.56765984,78354.60129576,4.90780222,1787735816132,1
1787735816133,BTCUSDT,78380.20808766,5.02939812,1787735816133,False,1787735816576,False,,78423.9641358,78423.9641358,78370.1392694,78380.20808766,5.02939812,1787735876132,2074
1787735876133,BTCUSDT,78366.5867403,3.94390516,1787735876133,False,1787735876515,False,,78346.64706988,78382.09610077,78327.38769382,78366.5867403,3.94390516,1787735936132,3079
1787735936133,BTCUSDT,78337.81428304,8.55104401,1787735936133,False,1787735936541,False,,78360.88165407,78369.22311197,78337.81428304,78337.81428304,8.55104401,1787735996132,3071
1787735996133,BTCUSDT,78357.78015684,17.28120567,1787735996133,False,1787735996597,False,,78379.98770763,78379.98770763,78352.55991584,78357.78015684,17.28120567,1787736056132,892
1787736056133,BTCUSDT,78351.4810004,3.00305379,1787736056133,False,1787736056612,False,,78342.02385813,78352.94941255,78335.9101717,78351.4810004,3.00305379,1787736116132,2363
1787736116133,BTCUSDT,78333.28313317,18.67334314,1787736116133,False,1787736116337,False,,78428.55188227,78428.55188227,78321.86145257,78333.28313317,18.67334314,1787736176132,2203
1787736176133,BTCUSDT,78352.76127659,4.58805413,1787736176133,False,1787736176521,False,,78299.04474984,78358.66769788,78299.04474984,78352.76127659,4.58805413,1787736236132,3591
1787736236133,BTCUSDT,78345.26283433,4.718199,1787736236133,False,1787736236422,False,,78381.07288962,78390.09115001,78345.26283433,78345.26283433,4.718199,1787736296132,161
1787736296133,BTCUSDT,78356.7557466,1.17090896,1787736296133,False,1787736296471,False,,78382.29385285,78383.64112403,78348.00378553,78356.7557466,1.17090896,1787736356132,1
1787736356133,BTCUSDT,78325.41546733,0.95254194,1787736356133,False,1787736356210,False,,78293.6306006,78330.24957766,78283.29270063,78325.41546733,0.95254194,1787736416132,1805
1787736416133,BTCUSDT,78347.74198377,11.13590892,1787736416133,False,1787736416385,False,,78334.80246124,78354.67316644,78325.22958795,78347.74198377,11.13590892,1787736476132,4949
1787736476133,BTCUSDT,78317.00682642,2.68464312,1787736476133,False,1787736476197,False,,78258.17404053,78317.00682642,78243.49262311,78317.00682642,2.68464312,1787736536132,1565
1787736536133,BTCUSDT,78304.09280953,11.75810033,1787736536133,False,1787736536579,False,,78291.44355806,78323.24688876,78291.44355806,78304.09280953,11.75810033,1787736596132,1137
1787736596133,BTCUSDT,78244.02564222,6.5323189,1787736596133,False,1787736596406,False,,78210.68458687,78252.35359687,78210.1473985,78244.02564222,6.5323189,1787736656132,3125
1787736656133,BTCUSDT,78280.13242669,7.63247351,1787736656133,False,1787736656244,False,,78287.15980631,78300.73679146,78274.85677127,78280.13242669,7.63247351,1787736716132,2655
1787736716133,BTCUSDT,78282.43515786,17.73907103,1787736716133,False,1787736716352,False,,78294.81041771,78294.81041771,78277.72862736,78282.43515786,17.73907103,1787736776132,109
