trade_id,symbol,price,quantity,trade_time,is_buyer_maker,ingestion_time,is_injected,fault_type,open,high,low,close,volume,close_time,trade_count
1787731736133,USD1USDT,0.99974583,197609.87804757,1787731736133,False,1787731736407,False,,0.99973814,0.99974754,0.99973556,0.99974583,197609.87804757,1787731796132,1
1787731796133,USD1USDT,0.99973956,75313.28705808,1787731796133,False,1787731796399,False,,0.99973972,0.99975202,0.99973802,0.99973956,75313.28705808,1787731856132,210
1787731856133,USD1USDT,0.99976093,31539.481728,1787731856133,False,1787731856372,False,,0.99978136,0.99978136,0.99976093,0.99976093,31539.481728,1787731916132,226
1787731916133,USD1USDT,0.99978601,253832.43932509,1787731916133,False,1787731916269,False,,0.99978527,0.99978719,0.99977975,0.99978601,253832.43932509,1787731976132,351
1787731976133,USD1USDT,0.99978792,21531.59297693,1787731976133,False,1787731976550,False,,0.99980766,0.99980766,0.99978792,0.99978792,21531.59297693,1787732036132,39
1787732036133,USD1USDT,0.9997718,61117.15123855,1787732036133,False,1787732036400,False,,0.99976242,0.99977761,0.99976242,0.9997718,61117.15123855,1787732096132,257
1787732096133,USD1USDT,0.99977428,92081.19472894,1787732096133,False,1787732096450,False,,0.99975324,0.99977469,0.99975301,0.99977428,92081.19472894,1787732156132,281
1787732156133,USD1USDT,0.99977475,46280.77757032,1787732156133,False,1787732156222,False,,0.999768,0.99977475,0.99976345,0.99977475,46280.77757032,1787732216132,211
1787732216133,USD1USDT,0.99976347,64157.29717373,1787732216133,False,1787732216528,False,,0.99975903,0.9997684,0.99975792,0.99976347,64157.29717373,1787732276132,91
1787732276133,USD1USDT,0.99978292,153343.28927189,1787732276133,False,1787732276340,False,,0.99979066,0.99979382,0.99978292,0.99978292,153343.28927189,1787732336132,350
1787732336133,USD1USDT,0.99979555,93283.12174615,1787732336133,False,1787732336421,False,,0.99981146,0.99982279,0.99979555,0.99979555,93283.12174615,1787732396132,1
1787732396133,USD1USDT,0.9997775,577296.65583351,1787732396133,False,1787732396526,False,,0.99977845,0.99977963,0.99976982,0.9997775,577296.65583351,1787732456132,264
1787732456133,USD1USDT,0.9997887,72647.48506622,1787732456133,False,1787732456587,False,,0.99980059,0.99980771,0.9997887,0.9997887,72647.48506622,1787732516132,1
