trade_id,symbol,price,quantity,trade_time,is_buyer_maker,ingestion_time,is_injected,fault_type,open,high,low,close,volume,close_time,trade_count
1787731736133,SUIUSDT,0.728483,7157.5877207,1787731736133,False,1787731736190,False,,0.7280809,0.72857227,0.72794634,0.728483,7157.5877207,1787731796132,1
1787731796133,SUIUSDT,0.72860171,9558.4384218,1787731796133,False,1787731796328,False,,0.72860993,0.72925332,0.72852119,0.72860171,9558.4384218,1787731856132,131
1787731856133,SUIUSDT,0.7287492,131245.22973988,1787731856133,False,1787731856584,False,,0.72981851,0.72981851,0.7287492,0.7287492,131245.22973988,1787731916132,144
1787731916133,SUIUSDT,0.72918011,40864.78668695,1787731916133,False,1787731916201,False,,0.72914154,0.72924227,0.72885302,0.72918011,40864.78668695,1787731976132,244
1787731976133,SUIUSDT,0.7287032,10161.58334883,1787731976133,False,1787731976484,False,,0.72973631,0.72973631,0.7287032,0.7287032,10161.58334883,1787732036132,1
1787732036133,SUIUSDT,0.72909185,20436.70487469,1787732036133,False,1787732036303,False,,0.72860159,0.72939621,0.72860159,0.72909185,20436.70487469,1787732096132,169
1787732096133,SUIUSDT,0.72705818,46292.04366315,1787732096133,False,1787732096499,False,,0.72596099,0.72707979,0.7259491,0.72705818,46292.04366315,1787732156132,188
1787732156133,SUIUSDT,0.7274681,12656.92766644,1787732156133,False,1787732156597,False,,0.72711603,0.7274681,0.72687841,0.7274681,12656.92766644,1787732216132,132
1787732216133,SUIUSDT,0.72705967,13615.56882161,1787732216133,False,1787732216599,False,,0.7268278,0.72731688,0.72677002,0.72705967,13615.56882161,1787732276132,36
1787732276133,SUIUSDT,0.72708538,177276.87781417,1787732276133,False,1787732276334,False,,0.72748934,0.72765455,0.72708538,0.72708538,177276.87781417,1787732336132,243
1787732336133,SUIUSDT,0.72725992,29124.28688723,1787732336133,False,1787732336228,False,,0.72809061,0.72868273,0.72725992,0.72725992,29124.28688723,1787732396132,1
1787732396133,SUIUSDT,0.72575981,8996.23486911,1787732396133,False,1787732396403,False,,0.72580905,0.72587091,0.72535973,0.72575981,8996.23486911,1787732456132,174
1787732456133,SUIUSDT,0.72597975,21316.44886938,1787732456133,False,1787732456218,False,,0.72659948,0.72697078,0.72597975,0.72597975,21316.44886938,1787732516132,1
1787732516133,SUIUSDT,0.72580225,186966.79797101,1787732516133,False,1787732516630,False,,0.72574818,0.72587151,0.72548359,0.72580225,186966.79797101,1787732576132,65
1787732576133,SUIUSDT,0.72550669,790.1810655,1787732576133,False,1787732576533,False,,0.72583175,0.72588326,0.72548275,0.72550669,790.1810655,1787732636132,149
1787732636133,SUIUSDT,0.72694444,5702.99727025,1787732636133,False,1787732636226,False,,0.72631206,0.72702053,0.72611003,0.72694444,5702.99727025,1787732696132,1
1787732696133,SUIUSDT,0.72779634,2373.29346613,1787732696133,False,1787732696463,False,,0.72741646,0.72779803,0.72741646,0.72779634,2373.29346613,1787732756132,1
1787732756133,SUIUSDT,0.72696207,6210.12997259,1787732756133,False,1787732756510,False,,0.72749601,0.72749601,0.72638707,0.72696207,6210.12997259,1787732816132,66
1787732816133,SUIUSDT,0.72566157,4573.74924633,1787732816133,False,1787732816196,False,,0.7254988,0.72576813,0.72547615,0.72566157,4573.74924633,1787732876132,224
1787732876133,SUIUSDT,0.72537302,7101.38726015,1787732876133,False,1787732876207,False,,0.72513205,0.72552024,0.72509805,0.72537302,7101.38726015,1787732936132,297
1787732936133,SUIUSDT,0.72578296,3703.05521713,1787732936133,False,1787732936417,False,,0.7262143,0.7262274,0.72578296,0.72578296,3703.05521713,1787732996132,102
1787732996133,SUIUSDT,0.72585313,6917.66903871,1787732996133,False,1787732996562,False,,0.7256903,0.72585313,0.72543885,0.72585313,6917.66903871,1787733056132,1
1787733056133,SUIUSDT,0.72534029,13084.38423366,1787733056133,False,1787733056425,False,,0.72622065,0.72625739,0.72510329,0.72534029,13084.38423366,1787733116132,204
1787733116133,SUIUSDT,0.7255428,90312.84234438,1787733116133,False,1787733116318,False,,0.72547007,0.72571084,0.72543775,0.7255428,90312.84234438,1787733176132,156
1787733176133,SUIUSDT,0.72591408,14315.8555215,1787733176133,False,1787733176232,False,,0.7255467,0.72591408,0.72552018,0.72591408,14315.8555215,1787733236132,143
1787733236133,SUIUSDT,0.72561951,3647.44218664,1787733236133,False,1787733236289,False,,0.72539049,0.72586215,0.72539049,0.72561951,3647.44218664,1787733296132,140
1787733296133,SUIUSDT,0.72482339,15612.66785444,1787733296133,False,1787733296402,False,,0.72467907,0.72529733,0.72467907,0.72482339,15612.66785444,1787733356132,133
1787733356133,SUIUSDT,0.72494193,16050.55295068,1787733356133,False,1787733356412,False,,0.72509044,0.72563346,0.72494193,0.72494193,16050.55295068,1787733416132,182
1787733416133,SUIUSDT,0.72524695,44446.30746629,1787733416133,False,1787733416482,False,,0.72555944,0.72570242,0.72511336,0.72524695,44446.30746629,1787733476132,178
1787733476133,SUIUSDT,0.72462601,26812.55932121,1787733476133,False,1787733476443,False,,0.7247288,0.72502272,0.72433975,0.72462601,26812.55932121,1787733536132,69
1787733536133,SUIUSDT,0.72456887,40580.1801972,1787733536133,False,1787733536189,False,,0.7243718,0.72457559,0.72396603,0.72456887,40580.1801972,1787733596132,173
1787733596133,SUIUSDT,0.72494323,24713.19564994,1787733596133,False,1787733596479,False,,0.72530159,0.72534635,0.72490194,0.72494323,24713.19564994,1787733656132,50
1787733656133,SUIUSDT,0.72563787,19729.61400308,1787733656133,False,1787733656307,False,,0.7254336,0.72588006,0.72542628,0.72563787,19729.61400308,1787733716132,145
1787733716133,SUIUSDT,0.72572601,12788.42629864,1787733716133,False,1787733716191,False,,0.72643408,0.72660759,0.72570303,0.72572601,12788.42629864,1787733776132,1
1787733776133,SUIUSDT,0.72523944,38815.77144651,1787733776133,False,1787733776378,False,,0.72479379,0.72523944,0.72463628,0.72523944,38815.77144651,1787733836132,244
1787733836133,SUIUSDT,0.72532635,8175.62652554,1787733836133,False,1787733836456,False,,0.72430576,0.72532635,0.72410535,0.72532635,8175.62652554,1787733896132,320
1787733896133,SUIUSDT,0.72498531,24119.78455571,1787733896133,False,1787733896632,False,,0.72558495,0.72558495,0.72498531,0.72498531,24119.78455571,1787733956132,1
1787733956133,SUIUSDT,0.72432317,79689.99053659,1787733956133,False,1787733956439,False,,0.72487885,0.72487885,0.7239778,0.72432317,79689.99053659,1787734016132,166
1787734016133,SUIUSDT,0.72525911,31559.65751834,1787734016133,False,1787734016597,False,,0.72469262,0.72553519,0.72469262,0.72525911,31559.65751834,1787734076132,188
1787734076133,SUIUSDT,0.72508239,184179.20738405,1787734076133,False,1787734076274,False,,0.72441173,0.72508239,0.72374186,0.72508239,184179.20738405,1787734136132,154
1787734136133,SUIUSDT,0.72377706,45458.58300591,1787734136133,False,1787734136294,False,,0.72455448,0.72455448,0.72328225,0.72377706,45458.58300591,1787734196132,270
1787734196133,SUIUSDT,0.72329657,17641.16695511,1787734196133,False,1787734196502,False,,0.72284996,0.72329657,0.72264231,0.72329657,17641.16695511,1787734256132,243
1787734256133,SUIUSDT,0.72386702,20186.87966111,1787734256133,False,1787734256631,False,,0.72380295,0.723927,0.7235825,0.72386702,20186.87966111,1787734316132,73
