trade_id,symbol,price,quantity,trade_time,is_buyer_maker,ingestion_time,is_injected,fault_type,open,high,low,close,volume,close_time,trade_count
1787731736133,ENSOUSDT,0.87155989,45691.07285147,1787731736133,False,1787731736317,False,,0.87066493,0.87175861,0.87036554,0.87155989,45691.07285147,1787731796132,1
1787731796133,ENSOUSDT,0.87014555,2018.09796075,1787731796133,False,1787731796604,False,,0.87016382,0.87159414,0.86996662,0.87014555,2018.09796075,1787731856132,197
1787731856133,ENSOUSDT,0.8700521,1430.00558007,1787731856133,False,1787731856438,False,,0.87242911,0.87242911,0.8700521,0.8700521,1430.00558007,1787731916132,224
1787731916133,ENSOUSDT,0.86999735,5006.78744837,1787731916133,False,1787731916437,False,,0.86991173,0.87013537,0.86927133,0.86999735,5006.78744837,1787731976132,433
1787731976133,ENSOUSDT,0.86986668,21890.62032671,1787731976133,False,1787731976293,False,,0.87216282,0.87216282,0.86986668,0.86986668,21890.62032671,1787732036132,1
1787732036133,ENSOUSDT,0.86879328,1589.24010249,1787732036133,False,1787732036547,False,,0.86770656,0.86946826,0.86770656,0.86879328,1589.24010249,1787732096132,276
1787732096133,ENSOUSDT,0.86731866,55015.09786115,1787732096133,False,1787732096624,False,,0.8648848,0.86736661,0.86485844,0.86731866,55015.09786115,1787732156132,316
1787732156133,ENSOUSDT,0.86615249,11717.75035366,1787732156133,False,1787732156194,False,,0.86537265,0.86615249,0.86484649,0.86615249,11717.75035366,1787732216132,199
1787732216133,ENSOUSDT,0.86648356,22138.43763694,1787732216133,False,1787732216508,False,,0.86596943,0.86705402,0.86584135,0.86648356,22138.43763694,1787732276132,1
1787732276133,ENSOUSDT,0.8660372,7381.70162415,1787732276133,False,1787732276511,False,,0.86693273,0.86729912,0.8660372,0.8660372,7381.70162415,1787732336132,432
1787732336133,ENSOUSDT,0.8649766,14374.42165789,1787732336133,False,1787732336602,False,,0.86681591,0.86812808,0.8649766,0.8649766,14374.42165789,1787732396132,1
1787732396133,ENSOUSDT,0.86371655,15166.18425129,1787732396133,False,1787732396628,False,,0.8638256,0.86396258,0.8628308,0.86371655,15166.18425129,1787732456132,288
1787732456133,ENSOUSDT,0.8647612,106.04170075,1787732456133,False,1787732456630,False,,0.86613529,0.86695904,0.8647612,0.8647612,106.04170075,1787732516132,1
1787732516133,ENSOUSDT,0.86487432,85400.09218433,1787732516133,False,1787732516367,False,,0.86475443,0.86502788,0.86416789,0.86487432,85400.09218433,1787732576132,58
1787732576133,ENSOUSDT,0.8658647,26957.69210343,1787732576133,False,1787732576326,False,,0.86658671,0.86670115,0.86581155,0.8658647,26957.69210343,1787732636132,234
1787732636133,ENSOUSDT,0.86623663,9343.55441605,1787732636133,False,1787732636294,False,,0.86483501,0.86640535,0.86438743,0.86623663,9343.55441605,1787732696132,1
1787732696133,ENSOUSDT,0.86364871,322244.92599868,1787732696133,False,1787732696439,False,,0.8628101,0.86365244,0.8628101,0.86364871,322244.92599868,1787732756132,1
1787732756133,ENSOUSDT,0.8637528,41539.42995639,1787732756133,False,1787732756443,False,,0.86493366,0.86493366,0.862482,0.8637528,41539.42995639,1787732816132,61
1787732816133,ENSOUSDT,0.86436852,105658.28019852,1787732816133,False,1787732816383,False,,0.86400779,0.86460472,0.8639576,0.86436852,105658.28019852,1787732876132,391
