trade_id,symbol,price,quantity,trade_time,is_buyer_maker,ingestion_time,is_injected,fault_type,open,high,low,close,volume,close_time,trade_count
1787731736133,RLUSDUSDT,1.00048239,36592.88159969,1787731736133,False,1787731736624,False,,1.00045659,1.00048812,1.00044795,1.00048239,36592.88159969,1787731796132,1
1787731796133,RLUSDUSDT,1.0004791,6342.71792591,1787731796133,False,1787731796242,False,,1.00047962,1.00052088,1.00047393,1.0004791,6342.71792591,1787731856132,2
1787731856133,RLUSDUSDT,1.00044749,23332.4763816,1787731856133,False,1787731856472,False,,1.00051602,1.00051602,1.00044749,1.00044749,23332.4763816,1787731916132,2
1787731916133,RLUSDUSDT,1.00044321,15958.3077501,1787731916133,False,1787731916553,False,,1.00044074,1.0004472,1.00042224,1.00044321,15958.3077501,1787731976132,6
1787731976133,RLUSDUSDT,1.00037325,6330.12375049,1787731976133,False,1787731976273,False,,1.00043946,1.00043946,1.00037325,1.00037325,6330.12375049,1787732036132,1
1787732036133,RLUSDUSDT,1.00033515,253.10110078,1787732036133,False,1787732036459,False,,1.00030372,1.00035465,1.00030372,1.00033515,253.10110078,1787732096132,3
1787732096133,RLUSDUSDT,1.00033154,81118.33675445,1787732096133,False,1787732096623,False,,1.00026097,1.00033293,1.00026021,1.00033154,81118.33675445,1787732156132,4
1787732156133,RLUSDUSDT,1.00040207,18379.17003822,1787732156133,False,1787732156205,False,,1.00037945,1.00040207,1.00036417,1.00040207,18379.17003822,1787732216132,2
1787732216133,RLUSDUSDT,1.00043906,1690.89104485,1787732216133,False,1787732216458,False,,1.00042416,1.00045559,1.00042044,1.00043906,1690.89104485,1787732276132,1
1787732276133,RLUSDUSDT,1.00045591,1391.68186807,1787732276133,False,1787732276600,False,,1.00048187,1.00049249,1.00045591,1.00045591,1391.68186807,1787732336132,6
1787732336133,RLUSDUSDT,1.00045749,140342.45640602,1787732336133,False,1787732336487,False,,1.00051084,1.00054884,1.00045749,1.00045749,140342.45640602,1787732396132,1
1787732396133,RLUSDUSDT,1.00045871,187458.97271272,1787732396133,False,1787732396471,False,,1.00046188,1.00046587,1.00043294,1.00045871,187458.97271272,1787732456132,3
1787732456133,RLUSDUSDT,1.00043802,8160.01562221,1787732456133,False,1787732456186,False,,1.0004779,1.00050178,1.00043802,1.00043802,8160.01562221,1787732516132,1
1787732516133,RLUSDUSDT,1.00044569,13876.61482449,1787732516133,False,1787732516507,False,,1.00044221,1.00045015,1.00042517,1.00044569,13876.61482449,1787732576132,1
1787732576133,RLUSDUSDT,1.00032921,16394.41465616,1787732576133,False,1787732576432,False,,1.00035014,1.00035346,1.00032767,1.00032921,16394.41465616,1787732636132,2
1787732636133,RLUSDUSDT,1.00036341,1120.81592066,1787732636133,False,1787732636307,False,,1.00032274,1.0003683,1.00030974,1.00036341,1120.81592066,1787732696132,1
1787732696133,RLUSDUSDT,1.00033865,3280.19221626,1787732696133,False,1787732696296,False,,1.00031426,1.00033876,1.00031426,1.00033865,3280.19221626,1787732756132,1
1787732756133,RLUSDUSDT,1.00036192,4671.48901301,1787732756133,False,1787732756313,False,,1.00039623,1.00039623,1.00032494,1.00036192,4671.48901301,1787732816132,1
1787732816133,RLUSDUSDT,1.00030956,37122.01879425,1787732816133,False,1787732816202,False,,1.00029907,1.00031642,1.00029761,1.00030956,37122.01879425,1787732876132,5
1787732876133,RLUSDUSDT,1.00030076,440.6440022,1787732876133,False,1787732876601,False,,1.00028524,1.00031025,1.00028305,1.00030076,440.6440022,1787732936132,8
1787732936133,RLUSDUSDT,1.00022684,1281.72015933,1787732936133,False,1787732936207,False,,1.0002546,1.00025545,1.00022684,1.00022684,1281.72015933,1787732996132,1
1787732996133,RLUSDUSDT,1.00020113,10925.7267247,1787732996133,False,1787732996323,False,,1.00019064,1.00020113,1.00017445,1.00020113,10925.7267247,1787733056132,1
1787733056133,RLUSDUSDT,1.00022595,730.86508741,1787733056133,False,1787733056461,False,,1.00028263,1.00028499,1.00021068,1.00022595,730.86508741,1787733116132,4
1787733116133,RLUSDUSDT,1.0001759,2289.11731346,1787733116133,False,1787733116495,False,,1.00017122,1.00018672,1.00016914,1.0001759,2289.11731346,1787733176132,3
1787733176133,RLUSDUSDT,1.00015141,696.70551768,1787733176133,False,1787733176517,False,,1.00012775,1.00015141,1.00012605,1.00015141,696.70551768,1787733236132,2
1787733236133,RLUSDUSDT,1.00027541,2722.63521167,1787733236133,False,1787733236447,False,,1.00026066,1.00029103,1.00026066,1.00027541,2722.63521167,1787733296132,2
1787733296133,RLUSDUSDT,1.00028227,15345.34246606,1787733296133,False,1787733296514,False,,1.00027296,1.00031281,1.00027296,1.00028227,15345.34246606,1787733356132,2
1787733356133,RLUSDUSDT,1.00033457,2008.3663992,1787733356133,False,1787733356199,False,,1.00034415,1.00037913,1.00033457,1.00033457,2008.3663992,1787733416132,4
1787733416133,RLUSDUSDT,1.00029555,4578.3480892,1787733416133,False,1787733416532,False,,1.00031569,1.00032489,1.00028695,1.00029555,4578.3480892,1787733476132,3
1787733476133,RLUSDUSDT,1.0002841,26585.46658114,1787733476133,False,1787733476326,False,,1.00029073,1.00030968,1.00026564,1.0002841,26585.46658114,1787733536132,1
1787733536133,RLUSDUSDT,1.00037043,4345.93210029,1787733536133,False,1787733536628,False,,1.00035771,1.00037086,1.00033153,1.00037043,4345.93210029,1787733596132,3
1787733596133,RLUSDUSDT,1.00039116,96.43130781,1787733596133,False,1787733596498,False,,1.00041425,1.00041714,1.0003885,1.00039116,96.43130781,1787733656132,1
1787733656133,RLUSDUSDT,1.0004385,669600.67436681,1787733656133,False,1787733656563,False,,1.00042534,1.00045409,1.00042487,1.0004385,669600.67436681,1787733716132,2
1787733716133,RLUSDUSDT,1.00049466,22392.33760656,1787733716133,False,1787733716626,False,,1.00054025,1.00055141,1.00049318,1.00049466,22392.33760656,1787733776132,1
1787733776133,RLUSDUSDT,1.00045596,3329.02631054,1787733776133,False,1787733776528,False,,1.00042723,1.00045596,1.00041707,1.00045596,3329.02631054,1787733836132,6
1787733836133,RLUSDUSDT,1.00038689,13642.81870635,1787733836133,False,1787733836199,False,,1.00032109,1.00038689,1.00030816,1.00038689,13642.81870635,1787733896132,9
1787733896133,RLUSDUSDT,1.00035872,4217.59082748,1787733896133,False,1787733896578,False,,1.00039736,1.00039736,1.00035872,1.00035872,4217.59082748,1787733956132,1
1787733956133,RLUSDUSDT,1.00037894,4664.45303583,1787733956133,False,1787733956372,False,,1.00041478,1.00041478,1.00035666,1.00037894,4664.45303583,1787734016132,3
1787734016133,RLUSDUSDT,1.0003402,155993.60162818,1787734016133,False,1787734016633,False,,1.00030369,1.00035799,1.00030369,1.0003402,155993.60162818,1787734076132,4
1787734076133,RLUSDUSDT,1.00045249,4302.28187915,1787734076133,False,1787734076381,False,,1.00040925,1.00045249,1.00036601,1.00045249,4302.28187915,1787734136132,2
1787734136133,RLUSDUSDT,1.00045022,1594.91211138,1787734136133,False,1787734136613,False,,1.0005004,1.0005004,1.00041826,1.00045022,1594.91211138,1787734196132,7
1787734196133,RLUSDUSDT,1.00054184,11249.07336919,1787734196133,False,1787734196428,False,,1.00051297,1.00054184,1.00049955,1.00054184,11249.07336919,1787734256132,6
1787734256133,RLUSDUSDT,1.00055342,558036.14376244,1787734256133,False,1787734256492,False,,1.00054928,1.00055729,1.00053505,1.00055342,558036.14376244,1787734316132,1
1787734316133,RLUSDUSDT,1.00057566,100873.72989734,1787734316133,False,1787734316353,False,,1.00051447,1.0005824,1.00049473,1.00057566,100873.72989734,1787734376132,14
1787734376133,RLUSDUSDT,1.00051792,271954.91251787,1787734376133,False,1787734376433,False,,1.00048996,1.00055432,1.00048996,1.00051792,271954.91251787,1787734436132,1
1787734436133,RLUSDUSDT,1.00050912,112184.07384908,1787734436133,False,1787734436537,False,,1.00049809,1.00051568,1.00048879,1.00050912,112184.07384908,1787734496132,5
1787734496133,RLUSDUSDT,1.00042953,6069.06710737,1787734496133,False,1787734496362,False,,1.00050522,1.00051822,1.00042953,1.00042953,6069.06710737,1787734556132,15
1787734556133,RLUSDUSDT,1.00036002,56764.51002245,1787734556133,False,1787734556252,False,,1.00035818,1.00037134,1.00034759,1.00036002,56764.51002245,1787734616132,1
